,MoviesN,AvgPop,AvgIMDB,Score
Michael Stevens,1,0.02215318320434812,0.839506172839506,0.07084232945166666
R.D. Reid,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Wayne Gordon,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Andrew Priestman,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Rick Cordeiro,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Christopher Crumb,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Egidio Tari,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Nola Augustson,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Isabella Fink,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Duff MacDonald,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Michael Dyson,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Ken James,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Eric Fink,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Judah Katz,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Rufus Crawford,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Darrin Brown,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Chick Roberts,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Tony Munch,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Connor Price,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Tim Eddis,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Richard Binsley,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Stuart Clark,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Robert Smith,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Roman Podhora,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Linda Kash,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Gino Marrocco,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Ramona Pringle,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Dominic Cuzzocrea,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Gene Pyrz,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Neil Foster,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Nick Alachiotis,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Ariel Waller,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Patrick Louis,1,0.02215318320434812,0.839506172839506,0.07084232945166666
Beatrice Manowski,1,0.022130335776837217,0.839506172839506,0.07084151240763066
Nick Cave,1,0.022130335776837217,0.839506172839506,0.07084151240763066
Elmar Wilms,1,0.022130335776837217,0.839506172839506,0.07084151240763066
Mugihito,1,0.02168102508369041,0.839506172839506,0.07082544466337498
Akira Ishida,1,0.02168102508369041,0.839506172839506,0.07082544466337498
Motomu Kiyokawa,1,0.02168102508369041,0.839506172839506,0.07082544466337498
Fumihiko Tachiki,1,0.02168102508369041,0.839506172839506,0.07082544466337498
Hiro Yuuki,1,0.02168102508369041,0.839506172839506,0.07082544466337498
Yuriko Yamaguchi,1,0.02168102508369041,0.839506172839506,0.07082544466337498
Miki Nagasawa,1,0.02168102508369041,0.839506172839506,0.07082544466337498
Tim Berners-Lee,1,0.021286401307924193,0.839506172839506,0.07081133257122377
Cory Doctorow,1,0.021286401307924193,0.839506172839506,0.07081133257122377
Aaron Swartz,1,0.021286401307924193,0.839506172839506,0.07081133257122377
Peter Eckersley,1,0.021286401307924193,0.839506172839506,0.07081133257122377
Lawrence Lessig,1,0.021286401307924193,0.839506172839506,0.07081133257122377
Gordon Lam Ka-Tung,1,0.020901232600437664,0.839506172839506,0.0707975586006026
Li Ze,1,0.020901232600437664,0.839506172839506,0.0707975586006026
Dennis To Yue-Hong,1,0.020901232600437664,0.839506172839506,0.0707975586006026
Wong Yau-Nam,1,0.020901232600437664,0.839506172839506,0.0707975586006026
Hiroyuki Ikeuchi,1,0.020901232600437664,0.839506172839506,0.0707975586006026
Chen Zhi-Hui,1,0.020901232600437664,0.839506172839506,0.0707975586006026
Li Qi-Long,1,0.020901232600437664,0.839506172839506,0.0707975586006026
Tenma Shibuya,1,0.020901232600437664,0.839506172839506,0.0707975586006026
Everaldo Pontes,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Soia Lira,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Rita Assemany,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Stela Freitas,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Harildo Deda,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Maria Menezes,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Gideon Rosa,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Inaldo Santana,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Nanego Lira,1,0.017125676927711053,0.839506172839506,0.07066254142006874
Zerenin,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Marusov,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Beatrice Vitoldi,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Prokhorenko,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Andrey Fayt,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Aleksandr Levshin,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Repnikova,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Protopopov,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Konstantin Feldman,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Vladimir Barsky,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Yuriy Korobeynikov,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Vladimir Uralsky,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
N. Poltavtseva,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Aleksandr Antonov,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Grigori Aleksandrov,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Aleksanteri Ahola-Valo,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Julia Eisenstein,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Sergei M. Eisenstein,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Ivan Bobrov,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Daniil Antonovich,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Iona Biy-Brodskiy,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
A. Glauberman,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Mikhail Gomorov,1,0.04495173748124069,0.8271604938271604,0.07062747702913917
Tori Davis,1,0.04387113388054321,0.8271604938271604,0.07058883369711395
Andrew Mackin,1,0.04387113388054321,0.8271604938271604,0.07058883369711395
Miles Herter,1,0.04387113388054321,0.8271604938271604,0.07058883369711395
Jonathan Togo,1,0.04387113388054321,0.8271604938271604,0.07058883369711395
John Doman,1,0.04387113388054321,0.8271604938271604,0.07058883369711395
Jason Kelly,1,0.04387113388054321,0.8271604938271604,0.07058883369711395
T. Bruce Page,1,0.04387113388054321,0.8271604938271604,0.07058883369711395
Cameron Bowen,1,0.04387113388054321,0.8271604938271604,0.07058883369711395
Henry Calvert,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Cara Duff-MacCormick,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Gene Dynarski,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
John Furlong,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Frank Latimore,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Jamie Smith-Jackson,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Penny Fuller,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Gene Lindsey,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Joshua Shelley,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Carol Trost,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
John Devlin,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
David Arkin,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Nate Esformes,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Bryan Clark,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Anthony Mannino,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
James Murtaugh,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Allyn Ann McLerie,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Robert Walden,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Stanley Bennett Clay,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Penny Peyser,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Ron Hale,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Ralph Vaughan Williams,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Frank Wills,1,0.04324212815261689,0.8271604938271604,0.07056633990089271
Peter Hambleton,1,0.07186850314356305,0.8148148148148147,0.07055989545580608
Peggy Nesbitt,1,0.07186850314356305,0.8148148148148147,0.07055989545580608
Ben Mitchell,1,0.07186850314356305,0.8148148148148147,0.07055989545580608
Mary Nesbitt,1,0.07186850314356305,0.8148148148148147,0.07055989545580608
Sarah Peirse,1,0.07186850314356305,0.8148148148148147,0.07055989545580608
Evangeline Lilly,1,0.07186850314356305,0.8148148148148147,0.07055989545580608
Andrea Macias,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Valentina I. Valentini,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Jessica Nordahl,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Cameron Gore,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Ana Shiravi,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Michael Marto,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Alexandra Estrada,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Veronica Puentes,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Nikki Chapman,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Kenny Laubbacher,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Frantz Turner,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Patrick James,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Brett Goldstein,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Harold Cannon,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Zoe Wilkens,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Kevin Hernandez,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Danny Roper,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Joel P. West,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Pamela Luna,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Laura Macias,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Angel Amaral,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Fay DeLaCruz,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Tanya Marie A. Bitanga,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Shika Moran,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Thaddeus McRae,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Michelle Nordahl,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Elyssa Gutierrez,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Mohammad Shiravi,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Edward Goldstein,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Brad Kester,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Spring Cretton,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Angelina Assereto,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Joseph Bruley,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Alex Calloway,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Fred Herrera,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Kaily McCoy,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Merrily Cretton,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Etta Goldstein,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Patricia Barrett,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Garryson Zamora,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Jared Callahan,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Lydia Du Veaux,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Arnold Barrera,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Anthony Puentes,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
James Abraham,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Christopher Jun,1,0.04298659065924336,0.8271604938271604,0.07055720165612381
Craig Stark,1,0.07076858906284073,0.8148148148148147,0.07052056156408747
Keith Jefferson,1,0.07076858906284073,0.8148148148148147,0.07052056156408747
Lee Horsley,1,0.07076858906284073,0.8148148148148147,0.07052056156408747
Belinda Owino,1,0.07076858906284073,0.8148148148148147,0.07052056156408747
Charles Levin,1,0.04195060272683473,0.8271604938271604,0.07052015381950698
Anne Byrne Hoffman,1,0.04195060272683473,0.8271604938271604,0.07052015381950698
Tisa Farrow,1,0.04195060272683473,0.8271604938271604,0.07052015381950698
Dudley Moore,2,0.009723143486029229,0.37037037037037024,0.07051004049731234
Sonia Amelio,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Fernando Wagner,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Graciela Doring,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Matthew Peckinpah,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Chano Urueta,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Ivan J. Rado,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Aurora Clavel,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Lilia Castillo,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Paul Harper,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Buck Holland,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Bill Hart,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Jorge Russek,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Mickey Gilbert,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Tap Canutt,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Gordon T. Dawson,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Archie Butler,1,0.04080758732049722,0.8271604938271604,0.07047927858660147
Vanessa Haywood,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Nathalie Boltt,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Marian Hooman,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Themba Nkosi,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Vittorio Leonardi,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Louise Saint-Claire,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Barry Strydom,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Matt Stern,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Greg Melvill-Smith,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Norman Anstey,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Daniel Hadebe,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Tim Gordon,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
David Clatworthy,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
William Allen Young,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
David Dukas,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Kenneth Nkosi,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Trevor Coppola,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Morena Busa Sesatsa,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Bongo Mbutuma,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Neill Blomkamp,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Nick Blake,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Anthony Fridjhon,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Louis Minnaar,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Michael Huff,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Justin Strydom,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Simo Mogwaza,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Mzwandile Nqoba,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Melt Sieberhagen,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Sylvaine Strike,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Elizabeth Mkandawie,1,0.04034601219231752,0.8271604938271604,0.07046277225539793
Josephine Ganner,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Cleto Augusto,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Harvey J. Alperin,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Carmen Kirby,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Frank Scozzari,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Calvin Dean,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Jillana Laufer,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Katie Wallack,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Michael Laren,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Patrick Mapel,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Rene Napoli,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Matt Skollar,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Tasso Feldman,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Sarah Karges,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Katie Nisa,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Bob Glouberman,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Vincent De Paul,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Josh Margulies,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Brian Chenoweth,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Matthew Albrecht,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Kevin Ketcham,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Julie Minasian,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
Alex Holliday,1,0.039827699691964605,0.8271604938271604,0.07044423694602914
